,movieId,imdbId,tmdbId
24654,115203,1778338,295538
24655,115205,4067256,293205
24656,115207,351382,36072
24657,115210,2713180,228150
24658,115212,3647110,298317
24659,115216,2720680,266285
24660,115218,1077394,75007
24661,115220,2095649,215211
24662,115229,1423636,224282
24663,115231,2170593,239563
24664,115233,276819,250989
24665,115235,2693664,215379
24666,115238,1087858,16049
24667,115240,3283556,252102
24668,115242,1329404,203186
24669,115244,1928337,126323
24670,115247,27441,33387
24671,115249,32324,38457
24672,115251,31147,33388
24673,115254,21733,
24674,115256,31148,33389
24675,115258,29984,33392
24676,115263,1811293,147923
24677,115277,187375,62692
24678,115279,82610,438012
24679,115283,93419,115232
24680,115285,3343136,275318
24681,115287,2190838,156597
24682,115291,1663187,54557
24683,115309,149215,28302
24684,115333,32325,38458
24685,115335,26198,33393
24686,115337,31149,33394
24687,115339,33458,38461
24688,115341,36709,38463
24689,115343,28709,38454
24690,115348,1717724,81707
24691,115351,209453,47455
24692,115353,229957,74276
24693,115355,1139643,259442
24694,115357,772172,22072
24695,115364,107289,36323
24696,115373,2916510,204762
24697,115376,49013,28437
24698,115379,97456,124124
24699,115381,1698641,218778
24700,115386,22755,267333
24701,115388,24969,267336
24702,115403,3676596,284785
24703,115409,50213,35017
24704,115412,48334,117869
24705,115414,2467046,218043
24706,115417,209256,47454
24707,115419,95590,326038
24708,115421,72342,76207
24709,115423,1853620,115214
24710,115437,2616810,245844
24711,115439,339976,118658
24712,115441,2316325,292445
24713,115460,1754228,224946
24714,115463,497351,74790
24715,115465,3273636,285025
24716,115467,3518988,253292
24717,115469,190157,161426
24718,115471,2960930,265016
24719,115473,1337034,91237
24720,115475,2077721,127862
24721,115479,44209,61138
24722,115502,2509850,289727
24723,115504,2510434,258193
24724,115518,62006,39262
24725,115522,57970,31275
24726,115524,100931,142946
24727,115526,68290,39263
24728,115529,2942250,299203
24729,115531,78467,2813
24730,115534,1204977,242512
24731,115538,3511812,273997
24732,115540,3288290,250578
24733,115545,166817,274127
24734,115556,430164,15021
24735,115558,116728,46314
24736,115565,1621429,54445
24737,115569,2872718,242582
24738,115571,3164988,252457
24739,115574,1951095,152736
24740,115598,32263,3937
24741,115600,69535,129943
24742,115602,72902,94513
24743,115604,84046,129945
24744,115607,112545,41097
24745,115609,109553,51576
24746,115611,259308,36523
24747,115617,2245084,177572
24748,115620,16629,27501
24749,115622,3439114,298538
24750,115624,1407972,49706
24751,115629,3253930,236735
24752,115631,3120508,241742
24753,115633,426911,31446
24754,115635,45533,31024
24755,115653,52639,115549
24756,115664,2262227,228326
24757,115667,1638002,200727
24758,115669,2992146,217923
24759,115671,35777,69017
24760,115676,2934696,304850
24761,115678,3104818,225044
24762,115680,2669336,273271
24763,115682,75432,143516
24764,115685,1795369,203912
24765,115687,61931,17278
24766,115690,473719,268735
24767,115692,58977,169066
24768,115699,2165236,149087
24769,115701,221097,72270
24770,115703,286151,22599
24771,115705,94847,81424
24772,115708,88805,48504
24773,115711,2450264,173491
24774,115713,470752,264660
24775,115715,3670792,
24776,115721,2967988,284306
24777,115724,1324058,41558
24778,115727,77292,40081
24779,115746,1520380,159304
24780,115748,296874,48488
24781,115752,45229,207752
24782,115754,78335,27805
24783,115756,1846445,102851
24784,115759,35784,41023
24785,115761,73172,32069
24786,115763,80854,190173
24787,115766,1119180,12314
24788,115768,131396,52996
24789,115770,3060492,253254
24790,115772,2621742,208286
24791,115775,3091380,212846
24792,115777,2991296,257874
24793,115779,33676,38890
24794,115781,45283,84944
24795,115784,36055,71098
24796,115789,31828,87060
24797,115793,1582383,63140
24798,115795,3260514,268272
24799,115797,34570,3576
24800,115801,23881,413669
24801,115819,3043542,234862
24802,115821,3900116,
24803,115824,2473794,245700
24804,115826,2357003,224414
24805,115828,2459156,251232
24806,115831,3237082,278772
24807,115834,32326,38456
24808,115836,27442,33708
24809,115840,355315,21250
24810,115864,39478,37193
24811,115867,367195,83228
24812,115869,105924,83226
24813,115871,2481496,180305
24814,115873,46161,92401
24815,115875,1850374,77887
24816,115877,2175842,116440
24817,115879,2033372,82424
24818,115881,443424,98622
24819,115885,1861439,89888
24820,115887,1194624,17082
24821,115893,212318,273510
24822,115895,346223,103081
24823,115897,2171815,141950
24824,115899,412412,93407
24825,115901,2035670,122843
24826,115903,1440180,52475
24827,115907,1071880,14575
24828,115909,1575694,58626
24829,115911,160706,20270
24830,115913,2417650,157058
24831,115915,98691,41244
24832,115917,1266027,27310
24833,115919,159603,55069
24834,115921,2268419,151933
24835,115923,2992552,260063
24836,115925,2769896,230731
24837,115927,910865,14830
24838,115929,2091240,77499
24839,115931,2234550,264646
24840,115933,2114058,275287
24841,115935,224267,42313
24842,115937,397501,12450
24843,115939,444845,61495
24844,115941,116817,19164
24845,115943,123950,19165
24846,115945,167247,17337
24847,115947,166973,31473
24848,115949,197230,27653
24849,115951,2268573,196830
24850,115953,324038,57483
24851,115955,468988,42903
24852,115957,80947,79365
24853,115961,2334841,171581
24854,115963,1746183,56212
24855,115965,420982,20994
24856,115967,2268458,199575
24857,115969,1883092,178446
24858,115971,848538,17108
24859,115973,3390572,280795
24860,115975,2298820,123366
24861,115977,446610,97414
24862,115979,340919,34995
24863,115981,365770,72977
24864,115985,243278,67669
24865,115987,281726,188102
24866,115989,425743,41497
24867,115991,3263614,244563
24868,115994,476240,99819
24869,115996,3348102,256311
24870,115998,2107814,130747
24871,116000,76760,42542
24872,116002,2194326,159140
24873,116004,1403214,103686
24874,116006,1797396,56481
24875,116008,1403846,42757
24876,116010,2315558,177865
24877,116012,55633,86616
24878,116014,69158,101307
24879,116016,2070803,138754
24880,116018,1636849,68197
24881,116020,20336,166560
24882,116022,27443,222731
24883,116024,1837613,297265
24884,116026,417532,54625
24885,116028,1290135,25754
24886,116030,177625,25752
24887,116032,150111,25751
24888,116034,1745672,70575
24889,116036,279730,25753
24890,116038,867271,45181
24891,116042,51477,4956
24892,116044,103961,55596
24893,116046,2333408,149023
24894,116048,346765,71114
24895,116050,178130,64679
24896,116052,1091992,15460
24897,116056,1334521,39213
24898,116060,88934,74974
24899,116062,97074,32079
24900,116064,118870,119213
24901,116066,1821374,131475
24902,116068,276868,59996
24903,116070,51482,144471
24904,116076,1680123,158426
24905,116080,62384,41035
24906,116082,65494,39239
24907,116084,71646,26298
24908,116086,91504,61415
24909,116088,94002,65612
24910,116090,5812,53412
24911,116092,5044,53406
24912,116094,4282,53387
24913,116096,113642,244838
24914,116098,114097,244836
24915,116100,778652,154188
24916,116102,896955,253959
24917,116104,69300,199336
24918,116106,109580,293028
24919,116108,438974,256679
24920,116112,472767,12076
24921,116116,42338,55472
24922,116118,35744,51649
24923,116124,150176,25896
24924,116126,2224119,172008
24925,116128,2381931,201847
24926,116132,2005185,250608
24927,116134,35749,69204
24928,116136,3012698,289314
24929,116138,2802154,265180
24930,116141,2526152,147533
24931,116155,2395417,216156
24932,116157,62331,140979
24933,116159,116866,57563
24934,116161,1100089,87492
24935,116163,74715,80680
24936,116165,61208,68715
24937,116167,21040,122047
24938,116169,1460743,44092
24939,116171,1227189,31418
24940,116173,29894,63069
24941,116175,28829,53853
24942,116177,25731,196802
24943,116179,27076,112501
24944,116181,28138,31879
24945,116183,29058,106635
24946,116185,25880,81113
24947,116187,34407,97193
24948,116189,29395,43863
24949,116191,2004432,199534
24950,116193,34328,95874
24951,116195,29165,82239
24952,116197,28767,90523
24953,116199,800367,14459
24954,116201,31104,41234
24955,116203,26606,87925
24956,116205,1345772,57749
24957,116207,2249221,185567
24958,116209,28191,140276
24959,116211,23469,27341
24960,116213,1762399,77951
24961,116215,1679332,52010
24962,116217,1217213,75258
24963,116219,1216516,25475
24964,116221,114759,50114
24965,116223,2287699,99785
24966,116225,1424431,41545
24967,116227,100757,41842
24968,116231,55864,59101
24969,116233,44513,85518
24970,116235,45644,292498
24971,116243,21763,63787
24972,116245,99300,71034
24973,116249,94908,91580
24974,116251,1386604,50119
24975,116253,270291,17699
24976,116257,795361,14666
24977,116259,38427,61856
24978,116261,1238834,36597
24979,116265,1894561,105528
24980,116267,1831617,57573
24981,116269,115965,160019
24982,116271,2229095,134688
24983,116275,867149,15501
24984,116279,443474,18434
24985,116281,470993,16080
24986,116283,61136,232866
24987,116285,72829,89602
24988,116289,86199,74295
24989,116291,80373,101330
24990,116293,96056,109809
24991,116295,56964,59838
24992,116297,211792,2089
24993,116299,3776288,290729
24994,116301,2403558,293633
24995,116305,254676,152943
24996,116307,1198156,290542
24997,116309,49107,35917
24998,116311,42352,52364
24999,116313,92802,57738
25000,116315,1170350,24091
25001,116317,2093977,183662
25002,116321,35770,72103
25003,116323,40257,20362
25004,116325,422037,173761
25005,116331,112765,25391
25006,116335,109518,64160
25007,116337,112766,64161
25008,116341,1251752,64372
25009,116343,1151813,31775
25010,116345,2910342,255476
25011,116347,116016,253899
25012,116351,38449,38470
25013,116387,82280,125257
25014,116397,1772264,207933
25015,116399,1362118,49585
25016,116401,1260596,36407
25017,116403,2069100,136743
25018,116405,160345,238203
25019,116407,63170,107413
25020,116409,1527052,205819
25021,116411,2991224,238628
25022,116413,2870808,260001
25023,116415,3546114,286817
25024,116417,63171,57875
25025,116419,2968804,256092
25026,116421,122564,198225
25027,116423,2836524,248870
25028,116425,311060,183108
25029,116427,35617,61525
25030,116429,22619,156317
25031,116431,59520,145762
25032,116433,416470,127375
25033,116435,940813,299313
25034,116439,14760,148326
25035,116441,2948472,222772
25036,116447,62863,25553
25037,116449,111770,107682
25038,116451,26385,180427
25039,116453,2463512,209271
25040,116457,27726,195068
25041,116461,122494,52989
25042,116463,1411276,33570
25043,116465,409379,172226
25044,116467,42608,91343
25045,116469,110256,40661
25046,116471,17029,188066
25047,116473,22026,156356
25048,116477,3203462,230743
25049,116479,84242,85910
25050,116481,2155337,290862
25051,116483,2801746,199851
25052,116485,2107835,112735
25053,116487,1810861,96239
25054,116489,2318625,128154
25055,116491,2222394,180147
25056,116493,2093270,227094
25057,116495,3100636,244801
25058,116497,2332865,141152
25059,116499,1239462,25353
25060,116501,2382090,193223
25061,116503,2282016,272692
25062,116505,2043932,79723
25063,116507,1127702,50400
25064,116511,29817,258070
25065,116513,1234546,76424
25066,116515,49515,68097
25067,116517,20210,264309
25068,116519,62089,2516
25069,116521,87864,251260
25070,116525,28420,87799
25071,116529,1966566,203793
25072,116533,2071571,226948
25073,116539,2310109,249266
25074,116543,21394,130813
25075,116545,99978,35632
25076,116547,48640,44888
25077,116549,73726,11813
25078,116551,40270,43453
25079,116555,50317,194393
25080,116557,16258,99258
25081,116560,58561,29032
25082,116562,63662,280134
25083,116564,37461,28668
25084,116568,33289,56154
25085,116570,36554,108852
25086,116572,21778,154515
25087,116574,45670,43193
25088,116578,2130,70512
25089,116580,479008,73103
25090,116584,38452,38471
25091,116586,233528,73997
25092,116588,62865,27105
25093,116590,1079980,30302
25094,116600,59112,45256
25095,116602,106763,57789
25096,116604,1212023,61233
25097,116608,1385543,257093
25098,116647,27834,263915
25099,116660,2617828,167581
25100,116664,3268030,258358
25101,116666,68502,30855
25102,116668,2832470,241842
25103,116672,251656,32182
25104,116674,2014202,109500
25105,116676,353357,16432
25106,116678,277744,20053
25107,116680,57608,47553
25108,116682,87129,90652
25109,116684,95125,28768
25110,116686,94969,85162
25111,116688,95900,78522
25112,116694,1508661,65214
25113,116696,36749,64075
25114,116698,33519,38460
25115,116700,1436372,56929
25116,116702,202152,40644
25117,116704,70947,103236
25118,116708,181907,85651
25119,116710,43153,34623
25120,116716,59930,130474
25121,116718,30947,37133
25122,116720,1399952,18122
25123,116722,3010660,240510
25124,116724,2036416,84111
25125,116726,1856014,82450
25126,116728,1890445,103972
25127,116730,1975146,207263
25128,116732,25946,37128
25129,116734,462160,15476
25130,116736,62868,69065
25131,116738,1273207,77067
25132,116740,390190,117007
25133,116742,1037850,20342
25134,116744,2007993,98344
25135,116746,2106383,273922
25136,116748,1430811,91316
25137,116750,38458,34650
25138,116752,446676,11115
25139,116754,59094,42734
25140,116756,49130,62804
25141,116758,1261046,22515
25142,116760,35788,209367
25143,116762,1144797,25646
25144,116766,89065,202744
25145,116768,1272012,16639
25146,116770,1858481,104329
25147,116772,93143,73091
25148,116779,3701804,291155
25149,116781,1247690,164251
25150,116783,66980,88486
25151,116787,76047,197489
25152,116791,71270,59159
25153,116793,63781,84352
25154,116797,2084970,205596
25155,116799,1791528,171274
25156,116801,3825638,287495
25157,116803,485863,14808
25158,116805,1397498,34182
25159,116807,3013602,262551
25160,116809,59076,38125
25161,116811,58011,28778
25162,116813,60188,30972
25163,116815,58753,83519
25164,116817,1798243,244403
25165,116819,915463,58760
25166,116821,1937226,81347
25167,116823,1951265,131631
25168,116825,62363,48135
25169,116831,1258137,28019
25170,116833,83931,41077
25171,116835,91889,36132
25172,116837,131636,28967
25173,116839,3062880,270403
25174,116841,2752688,222649
25175,116845,3784160,294959
25176,116847,3575800,273334
25177,116849,2751310,295315
25178,116851,303668,58433
25179,116853,2180994,288281
25180,116855,1702014,237791
25181,116857,1976989,140222
25182,116859,2770480,188538
25183,116861,2261749,186161
25184,116863,21273,56178
25185,116867,21310,77412
25186,116869,21992,121020
25187,116871,22236,33001
25188,116879,22660,20675
25189,116881,22735,43075
25190,116885,23181,114302
25191,116887,1528100,147441
25192,116889,1236471,46217
25193,116891,1361828,60479
25194,116893,1921149,206563
25195,116895,756359,39298
25196,116897,3011894,265195
25197,116899,1179773,17234
25198,116901,4127138,298077
25199,116903,2391009,157305
25200,116905,2981768,212167
25201,116907,2381335,250657
25202,116909,64747,55152
25203,116911,1077274,58700
25204,116913,195232,78399
25205,116915,221803,143451
25206,116917,129602,183111
25207,116921,135608,183113
25208,116923,188773,183119
25209,116925,35020,90978
25210,116927,35259,52853
25211,116933,32467,72638
25212,116935,2944454,232100
25213,116937,50737,49431
25214,116939,100912,9742
25215,116941,99878,17009
25216,116943,2241605,167963
25217,116945,1495823,57106
25218,116947,1545328,165477
25219,116949,90167,143453
25220,116951,3210258,244001
25221,116953,1525580,203179
25222,116955,162046,183127
25223,116957,2402091,202573
25224,116959,191310,162406
25225,116961,191227,162437
25226,116963,102940,21811
25227,116965,1253594,162442
25228,116967,1798638,162435
25229,116969,1787092,86532
25230,116971,82084,55538
25231,116973,100631,22585
25232,116975,403778,203766
25233,116977,2096672,100042
25234,116979,2296935,233423
25235,116981,1054112,30449
25236,116983,48139,128606
25237,116985,2064968,206821
25238,116987,39441,55308
25239,116989,3904186,289575
25240,116991,2531282,284246
25241,117003,2210633,103528
25242,117017,323808,79544
25243,117061,1720263,79475
25244,117065,2387408,258086
25245,117103,69961,184061
25246,117107,3128900,261037
25247,117109,3534838,301566
25248,117111,22251,82400
25249,117113,32819,38459
25250,117115,2012665,80920
25251,117117,2760634,256913
25252,117119,954981,14524
25253,117121,1034306,15741
25254,117123,2235108,114750
25255,117125,1114723,13617
25256,117127,1206285,17893
25257,117129,75666,40074
25258,117133,1055300,17808
25259,117136,1196956,209361
25260,117138,1273675,15199
25261,117140,1015976,14142
25262,117142,1186803,14539
25263,117146,1885299,214096
25264,117148,1202540,22609
25265,117152,477585,43768
25266,117154,2435458,288691
25267,117156,2492664,157380
25268,117158,1441083,128142
25269,117160,2403981,190870
25270,117162,2691734,285843
25271,117164,2078686,211411
25272,117166,2343621,248211
25273,117168,1690140,139930
25274,117170,2319797,166627
25275,117172,2375278,268174
25276,117174,1829057,157045
25277,117176,2980516,266856
25278,117178,3139538,272602
25279,117180,1992147,182349
25280,117182,1757733,149940
25281,117184,948530,13646
25282,117186,32281,56152
25283,117188,32651,66707
25284,117190,32643,64928
25285,117192,2986512,282848
25286,117194,2978462,227735
25287,117196,32733,158439
25288,117198,32186,69060
25289,117300,1221207,100416
25290,117304,2071445,200044
25291,117308,2247476,232679
25292,117310,2203308,192558
25293,117312,2926810,193726
25294,117314,2195566,228813
25295,117316,68584,102410
25296,117318,357668,20789
25297,117320,876233,17175
25298,117322,889595,40925
25299,117324,1092019,7267
25300,117326,1110209,15149
25301,117328,2207090,204768
25302,117330,2354215,201759
25303,117332,2330546,202215
25304,117334,3184934,283726
25305,117336,2978426,289153
25306,117338,1185264,15011
25307,117340,3985434,295087
25308,117342,983909,13835
25309,117344,2363213,140818
25310,117346,1003052,18940
25311,117348,996934,14866
25312,117350,491046,45127
25313,117352,1235075,17780
25314,117354,922547,19222
25315,117356,1043635,17143
25316,117358,1155705,36683
25317,117360,1027747,15542
25318,117362,1330607,18232
25319,117364,3455224,263614
25320,117366,1078931,23515
25321,117368,484439,10258
25322,117370,70672,32080
25323,117372,3704538,267806
25324,117374,2451742,159153
25325,117376,146271,72933
25326,117415,3458776,250833
25327,117418,2113644,136459
25328,117420,1451423,48186
25329,117424,69024,29596
25330,117426,35800,98404
25331,117428,883391,191037
25332,117430,342965,17963
25333,117432,3115712,253256
25334,117434,2793490,254194
25335,117436,65692,151679
25336,117438,3398268,242828
25337,117440,862748,241868
25338,117442,1717715,119892
25339,117444,1865505,110416
25340,117446,2859246,304023
25341,117448,2865558,252391
25342,117450,1814701,142507
25343,117452,2256741,155890
25344,117454,986361,137769
25345,117456,3125324,241771
25346,117458,87730,54658
25347,117460,84781,90816
25348,117462,81677,40383
25349,117464,2215395,159121
25350,117466,1390411,205775
25351,117468,63395,55317
25352,117470,1793931,66129
25353,117472,1558741,45368
25354,117474,2557256,105001
25355,117476,2494834,228445
25356,117478,1716759,80957
25357,117480,92723,33838
25358,117482,13386,114324
25359,117484,6668,141868
25360,117486,97104,101135
25361,117488,2191082,214081
25362,117490,109078,24047
25363,117492,112319,77348
25364,117494,115505,81244
25365,117496,115504,50291
25366,117498,2827320,230846
25367,117504,87096,87235
25368,117506,72860,22460
25369,117509,1739298,221240
25370,117511,3762944,303623
25371,117513,64269,148430
25372,117515,2119396,80787
25373,117517,3093546,251736
25374,117519,79308,99977
25375,117521,81552,61644
25376,117523,2062580,79151
25377,117525,1362518,100292
25378,117527,928154,52444
25379,117529,369610,135397
25380,117531,3106868,215032
25381,117533,4044364,293310
25382,117535,1967481,117678
25383,117537,1921068,129966
25384,117539,2602664,198130
25385,117541,1168639,46473
25386,117543,1194616,21861
25387,117545,3759416,170522
25388,117547,1827358,78646
25389,117549,3387648,297608
25390,117551,384212,73452
25391,117553,1608368,158967
25392,117555,2593392,250643
25393,117561,1639397,294600
25394,117565,61576,41608
25395,117570,251382,42332
25396,117572,2402619,294538
25397,117574,1586753,63484
25398,117576,1508328,45167
25399,117578,1187047,9510
25400,117580,999872,13610
25401,117582,2261434,184992
25402,117584,2343380,254435
25403,117586,1672091,43212
25404,117588,1282016,16877
25405,117590,2170439,227159
25406,117592,196866,83451
25407,117594,1865346,139715
25408,117596,42395,34651
25409,117598,56993,29060
25410,117600,89029,50571
25411,117602,871512,17925
25412,117604,256639,44131
25413,117606,37645,136525
25414,117610,50323,68340
25415,117612,57004,68337
25416,117614,46921,68242
25417,117618,16804,89059
25418,117620,123808,237796
25419,117622,80645,40102
25420,117624,52749,143092
25421,117626,50327,109441
25422,117628,1626139,84742
25423,117630,104135,88107
25424,117632,1155060,180607
25425,117634,41313,164073
25426,117636,1080926,19273
25427,117638,1024724,27996
25428,117640,34680,183190
25429,117642,1159984,35801
25430,117644,26293,235679
25431,117646,214641,10473
25432,117648,46935,34652
25433,117650,466766,46302
25434,117652,397401,21791
25435,117656,109678,66018
25436,117662,41328,120785
25437,117666,45718,43343
25438,117672,134633,72892
25439,117674,65570,94201
25440,117676,1990216,102629
25441,117678,112945,58058
25442,117680,790653,140814
25443,117682,787462,19554
25444,117684,377057,37641
25445,117686,122474,45120
25446,117690,40321,33111
25447,117692,302531,133831
25448,117694,1230372,63273
25449,117696,76168,22124
25450,117698,89741,161422
25451,117702,51732,121250
25452,117704,54021,116385
25453,117706,1806954,81182
25454,117708,32788,121992
25455,117710,279250,6110
25456,117712,42769,96433
25457,117714,2395199,238589
25458,117716,36794,171594
25459,117718,1912996,76815
25460,117720,91658,71316
25461,117722,317522,155130
25462,117726,3397430,238185
25463,117728,89629,31462
25464,117732,1826876,167935
25465,117736,22802,78327
25466,117738,23973,81110
25467,117740,3091272,211247
25468,117746,51605,27446
25469,117748,50483,134355
25470,117750,31842,111750
25471,117752,23584,81038
25472,117756,1714176,146946
25473,117838,2358592,219343
25474,117840,202310,38636
25475,117843,1684911,254582
25476,117845,189133,163068
25477,117847,174719,49467
25478,117849,115650,25518
25479,117851,1911658,270946
25480,117853,3354900,238222
25481,117855,1429448,75364
25482,117857,3213142,267355
25483,117859,1730760,299618
25484,117861,2883434,253331
25485,117863,2412568,268386
25486,117865,175001,296136
25487,117867,2614684,252178
25488,117869,2809082,259610
25489,117871,3007512,256917
25490,117873,1306972,39849
25491,117875,2659190,173912
25492,117877,1355638,75491
25493,117879,2404171,278086
25494,117881,3316960,284293
25495,117883,399222,40192
25496,117885,3801438,300441
25497,117887,1109624,116149
25498,117889,2499818,204965
25499,117891,1623660,135714
25500,117893,2300975,203834
25501,117895,4046784,294254
25502,117897,2017634,159100
25503,117899,1031658,302496
25504,117901,1942971,147778
25505,117903,21799,99922
25506,117905,10247,28526
25507,117907,273850,89280
25508,117909,285265,193411
25509,117911,117419,93114
25510,117913,3919322,284995
25511,117916,2429278,307087
25512,117918,64797,150338
25513,117920,3091282,212843
25514,117922,2100546,79218
25515,117924,130514,105770
25516,117926,2678448,169860
25517,117928,3622120,306650
25518,117930,1258123,35856
25519,117932,3625352,265449
25520,117954,39158,92459
25521,117956,39479,137357
25522,117962,40335,100257
25523,117964,40761,43450
25524,117966,41247,157283
25525,117977,43772,80031
25526,117979,42257,181876
25527,117981,42851,27917
25528,117985,43288,69784
25529,117987,43721,123432
25530,117989,45197,27884
25531,117997,46387,64851
25532,118003,47797,28909
25533,118006,48001,68339
25534,118008,47813,252721
25535,118013,49369,40953
25536,118017,50649,191186
25537,118023,52033,27261
25538,118025,52780,185546
25539,118036,55875,171075
25540,118054,62534,82966
25541,118057,65243,118337
25542,118082,1567437,244458
25543,118085,58022,20886
25544,118087,155028,185057
25545,118089,66400,67869
25546,118091,86149,139169
25547,118093,79094,131194
25548,118095,2992220,230836
25549,118097,2089750,139380
25550,118099,1517238,41272
25551,118101,2345525,84154
25552,118103,2551396,276922
25553,118105,3596200,303742
25554,118107,3243196,257296
25555,118109,1705134,136476
25556,118111,2375597,257442
25557,118113,61052,96846
25558,118115,3072182,240820
25559,118117,3068192,289416
25560,118133,2215113,99879
25561,118166,91364,70966
25562,118173,472219,20077
25563,118177,68248,171308
25564,118183,70012,86236
25565,118189,85601,11616
25566,118191,25202,170582
25567,118193,53889,266108
25568,118195,1834303,163870
25569,118198,2304915,250798
25570,118200,3311900,277846
25571,118202,3302820,282297
25572,118204,2845780,123581
25573,118206,1778931,253295
25574,118214,2977672,262088
25575,118220,74881,189133
25576,118226,58998,146916
25577,118230,73336,198171
25578,118232,67112,173805
25579,118234,87889,38986
25580,118236,1836099,74092
25581,118242,69384,307114
25582,118244,4075578,306963
25583,118246,2452254,246860
25584,118248,1274586,297596
25585,118250,98415,100110
25586,118252,2527186,210908
25587,118254,1468829,47259
25588,118256,2781516,262840
25589,118258,1319716,42057
25590,118260,2781832,207774
25591,118262,2375454,193040
25592,118264,2020110,82469
25593,118266,1528769,52009
25594,118268,1659612,169310
25595,118270,1865393,123107
25596,118272,2072220,181009
25597,118274,91428,68590
25598,118276,100586,58200
25599,118278,1235853,57387
25600,118284,72791,2139
25601,118286,208926,151730
25602,118288,2722780,171357
25603,118290,117238,17135
25604,118292,130515,44503
25605,118294,493260,308792
25606,118296,315488,63194
25607,118298,1024842,46760
25608,118300,2308733,134375
25609,118302,83465,37176
25610,118324,1650555,100270
25611,118326,2543702,270005
25612,118328,1925518,110552
25613,118330,2078552,136278
25614,118332,1781812,86305
25615,118334,102585,17792
25616,118336,1290099,74035
25617,118338,2328813,110402
25618,118340,343827,255940
25619,118342,415167,14228
25620,118344,98375,39195
25621,118346,108350,78247
25622,118348,276580,188832
25623,118350,2724236,305276
25624,118352,174772,190000
25625,118354,1216491,245916
25626,118380,2188717,183412
25627,118388,2330933,241448
25628,118390,69442,4683
25629,118392,3069212,276690
25630,118426,491811,96011
25631,118446,50820,150108
25632,118448,25227,48443
25633,118458,455115,39928
25634,118460,58541,116762
25635,118462,1570101,55322
25636,118464,1204341,65275
25637,118466,3204392,252511
25638,118468,803038,158483
25639,118472,60143,23076
25640,118474,78288,99261
25641,118476,63379,46570
25642,118482,85438,124207
25643,118484,75115,89652
25644,118486,107958,42438
25645,118492,81471,99361
25646,118494,72008,96477
25647,118496,1814614,74018
25648,118498,69753,55689
25649,118500,148615,104866
25650,118504,75740,3541
25651,118510,194268,74417
25652,118512,972785,15261
25653,118514,1232784,241953
25654,118520,67565,58702
25655,118522,79735,128555
25656,118524,67487,42499
25657,118526,1331295,56971
25658,118528,78336,106970
25659,118530,200215,42441
25660,118532,115899,38366
25661,118536,86438,121510
25662,118538,76531,105398
25663,118542,75766,28844
25664,118544,76176,118802
25665,118546,72966,145677
25666,118556,77176,260893
25667,118558,188082,105906
25668,118560,61668,268662
25669,118564,188277,48935
25670,118566,185640,78566
25671,118568,72123,101231
25672,118570,3699508,285423
25673,118572,2130270,253272
25674,118574,106543,215016
25675,118576,93964,69040
25676,118584,74083,84425
25677,118606,32408,104398
25678,118608,34841,247437
25679,118610,37566,145337
25680,118684,3486392,289728
25681,118686,1839642,214086
25682,118688,40331,43441
25683,118690,44579,212950
25684,118692,165998,58414
25685,118694,65693,74071
25686,118696,2310332,122917
25687,118698,62443,40456
25688,118700,1020072,273895
25689,118702,1809398,227306
25690,118704,70242,29133
25691,118706,2261331,246080
25692,118708,39031,225499
25693,118710,2567038,305127
25694,118716,68444,40130
25695,118718,94317,60041
25696,118722,105175,112054
25697,118734,72448,18450
25698,118736,72349,93142
25699,118738,72348,96132
25700,118742,67084,29482
25701,118744,65185,102949
25702,118746,66098,105078
25703,118748,62712,98273
25704,118752,60903,63260
25705,118754,59601,56431
25706,118756,57068,283281
25707,118758,61870,103678
25708,118760,2652092,250538
25709,118762,403935,308165
25710,118764,3591608,266782
25711,118766,2526846,298445
25712,118768,1816681,240982
25713,118770,52393,241574
25714,118774,21551,118134
25715,118776,2392385,304336
25716,118778,65441,146121
25717,118782,340110,15603
25718,118784,1782451,22285
25719,118786,82193,83007
25720,118788,412796,32624
25721,118790,1981637,76750
25722,118792,435665,29293
25723,118796,907305,67314
25724,118800,88116,42710
25725,118806,2735760,228634
25726,118808,1462677,128264
25727,118812,841128,74681
25728,118814,2139555,277547
25729,118816,924468,30545
25730,118824,203343,29542
25731,118826,328945,9940
25732,118828,285595,118751
25733,118832,458425,23523
25734,118834,906325,24388
25735,118838,224077,39885
25736,118842,94670,47057
25737,118844,197256,65456
25738,118846,839739,47491
25739,118848,62385,121620
25740,118850,69464,72153
25741,118852,272950,27739
25742,118854,2357472,144114
25743,118856,2122518,106685
25744,118858,21969,136106
25745,118860,91975,60629
25746,118862,2017486,137347
25747,118864,50688,219043
25748,118866,3659786,295144
25749,118868,38965,20000
25750,118870,63242,28652
25751,118872,2298394,295698
25752,118874,3797142,292191
25753,118876,1487931,172391
25754,118878,1339238,248785
25755,118880,2326554,252171
25756,118882,1286159,30174
25757,118884,2833074,280218
25758,118886,2833408,182528
25759,118888,424934,20147
25760,118890,148668,34505
25761,118892,251070,26366
25762,118894,1599351,32916
25763,118896,3612616,265177
25764,118898,2937898,241239
25765,118900,2305051,228970
25766,118902,271884,59940
25767,118904,426138,68750
25768,118908,95388,24486
25769,118910,1018877,28791
25770,118914,464799,15056
25771,118916,115392,2699
25772,118920,2421956,253290
25773,118922,2507280,174678
25774,118924,2784678,284296
25775,118930,3823690,308571
25776,118932,893381,311021
